weight logl src1.lognorm src2.lognorm src3.lognorm src1.logkT src1.lognH
0.000000000000000000e+00 -2.641124409187414870e+07 4.956306441691965547e-01 9.568049911557584553e-01 8.197459789611813985e-01 5.025127879813073850e-02 9.009482680775948715e-03
0.000000000000000000e+00 -2.443926972342659533e+07 1.553171268896167412e-01 8.611981828202065481e-01 3.099340784197071041e-01 4.658098099472676168e-01 2.044913734338194011e-01
0.000000000000000000e+00 -2.428716423117928952e+07 9.556321682383636107e-01 7.235979373266857584e-01 4.646240083350758887e-01 5.511152103014606007e-01 5.333283653446635464e-01
0.000000000000000000e+00 -2.363453707235836610e+07 7.115332473060516083e-01 4.238473536186977420e-01 8.620808571212981164e-01 4.687255568602466393e-01 2.206850445228003554e-01
0.000000000000000000e+00 -2.246187996244760603e+07 5.518091121721484527e-01 7.915570697874905193e-01 9.749005573179491124e-01 4.013157242590964513e-01 5.095690881208602141e-01
0.000000000000000000e+00 -2.163416402649147809e+07 9.231161835820725914e-01 6.861281789336999282e-01 3.732015726894545304e-01 2.182468143223412760e-01 4.043457376915315926e-01
0.000000000000000000e+00 -2.149683681695650145e+07 5.581527131417882703e-01 7.753512781210375460e-01 8.828514641273925712e-01 1.326555824956411334e-01 2.827475741980278734e-02
0.000000000000000000e+00 -2.140486747942238674e+07 5.577535995805535940e-01 8.165661661200522836e-01 8.460198957961856392e-01 8.014301145047485475e-01 2.584651680791061334e-02
0.000000000000000000e+00 -2.011174311587315053e+07 5.157270436281515824e-01 7.329982117891258309e-01 8.610251680230979199e-01 1.842029665294219187e-01 1.470484856467872969e-01
0.000000000000000000e+00 -1.908615388611896709e+07 8.480884779032511478e-01 6.819126291071642143e-01 7.819124364922008796e-01 6.467401588755303798e-01 1.910679922955139665e-01
0.000000000000000000e+00 -1.859699807817128673e+07 3.424893584524324464e-01 8.609075180410294958e-01 5.609831246417270600e-01 9.776659692608421492e-01 3.654737953572129161e-02
0.000000000000000000e+00 -1.834693249435356632e+07 7.654805975594968226e-01 8.523732375939061523e-01 2.950876784270325404e-01 6.458693727673662233e-01 2.709257202938755160e-01
0.000000000000000000e+00 -1.766887336233000457e+07 1.633450231897735083e-01 8.533396213787687312e-01 2.144391710670404683e-01 6.131733805059378373e-01 1.650564625098774885e-01
0.000000000000000000e+00 -1.725149218026217446e+07 8.338829472894450090e-01 9.715273797300203462e-01 5.362777516798252764e-01 2.218105969387218490e-02 2.154263164101909434e-01
0.000000000000000000e+00 -1.704281640594017133e+07 1.095522134317150620e-02 8.547356590144004063e-01 7.407453711807379104e-01 8.722250521777359378e-01 2.900450408263178792e-01
0.000000000000000000e+00 -1.681602428348132595e+07 9.624419890091387986e-01 2.483489292674130322e-01 1.964964672080161678e-01 9.775840843025751514e-01 6.355955207031849241e-01
0.000000000000000000e+00 -1.638361208371232450e+07 8.542285898490120655e-01 6.979687477056182310e-01 6.957852745935292349e-01 9.986949664345085020e-01 9.945610112479863485e-02
0.000000000000000000e+00 -1.621410141837585531e+07 4.987639222520401372e-02 4.349873960284706964e-01 8.500961095409600432e-01 4.883452477952742177e-01 2.409899308083495173e-01
0.000000000000000000e+00 -1.565636181854500808e+07 4.085872199548380435e-01 9.333947173578769352e-01 4.417924819873233488e-01 8.993091155708521356e-02 3.077050040920120688e-01
0.000000000000000000e+00 -1.552636713672293350e+07 5.053780453093541514e-01 9.124521881706760817e-01 8.906559565292090364e-01 1.458435763161909371e-01 3.847349820574773593e-01
0.000000000000000000e+00 -1.516235215780471079e+07 8.409248373340706406e-01 4.082069346527994469e-01 7.848449967046696729e-01 9.420153249344167534e-01 9.713386275358137922e-02
0.000000000000000000e+00 -1.429904941909988411e+07 3.717897451787736118e-01 8.858718418918772874e-01 6.280942765142555340e-01 7.020050728149336283e-01 4.700918348310442196e-01
0.000000000000000000e+00 -1.419530938284794986e+07 8.021992199420128200e-01 5.105520617098376901e-01 8.582681862056713573e-01 6.365906682302702180e-01 3.999667390848412607e-01
0.000000000000000000e+00 -1.401453755065069161e+07 6.267303426004585676e-01 5.708555988837488160e-01 8.989168315741619120e-01 9.209380661184207728e-02 2.003514400495264303e-01
0.000000000000000000e+00 -1.390222785788040608e+07 7.257944152740780641e-02 8.478558551377631813e-01 9.488002770075942838e-02 5.251409414722439939e-01 2.992279526599294082e-01
0.000000000000000000e+00 -1.376374917045614123e+07 8.796966498627678543e-02 6.293137815902127841e-03 8.772614479414025945e-01 3.799866340790576391e-01 4.202291126062779325e-01
0.000000000000000000e+00 -1.355407731434097141e+07 5.098436693988961377e-02 8.770446121603721057e-01 8.410848092225901018e-01 8.130922355151928294e-01 4.999772358933789462e-01
0.000000000000000000e+00 -1.347240945788337104e+07 5.264767609262072101e-01 8.121930341564692624e-01 8.480632190336983012e-01 7.364011671711420126e-01 3.994001409480222309e-01
0.000000000000000000e+00 -1.307198128198879026e+07 9.050418680095526636e-01 4.484638393965932890e-01 3.855045295945803696e-01 9.226602727401377324e-01 5.439732502856161611e-01
0.000000000000000000e+00 -1.247295962103459612e+07 1.535271363465617878e-02 2.065599068261859683e-01 8.786766388670175232e-01 7.196045104209282117e-01 4.541968590004838990e-01
0.000000000000000000e+00 -1.204038227782356180e+07 6.302468220059387338e-02 8.389724149233174222e-01 7.841820658013720635e-01 9.944509816753390741e-01 3.189855896068185537e-01
0.000000000000000000e+00 -1.131222436664222740e+07 9.284419868251871932e-01 8.074398607119310789e-01 4.123201083476365492e-01 5.520571374429439349e-02 2.172297699701661866e-01
0.000000000000000000e+00 -1.025009953913046420e+07 6.933070072332753186e-01 8.286083169189923936e-01 3.351176060202043505e-02 7.333221444874244987e-01 2.274339462874263029e-01
0.000000000000000000e+00 -9.306102975556122139e+06 7.308916838996513121e-01 2.348823564936228792e-01 8.225338266532346010e-01 6.339848744156609817e-01 6.295905595434858615e-02
0.000000000000000000e+00 -9.244424967740558088e+06 8.013923090307575325e-01 5.652091475975002943e-01 3.931534782381796989e-01 3.286742030826360628e-01 4.644464695771466367e-02
0.000000000000000000e+00 -8.756979796817867085e+06 6.837678131867582776e-01 9.174433032221318562e-03 8.296369181744576160e-01 8.962404150181775275e-01 2.472653088552276834e-01
0.000000000000000000e+00 -8.455904855449298397e+06 2.580423593538566651e-01 2.687525545138982341e-01 8.336449359707741591e-01 9.721323960759910010e-01 2.702123653684889160e-01
0.000000000000000000e+00 -8.168401151087304577e+06 8.190389794987621430e-01 6.791292923179113039e-01 3.059558044672606725e-01 8.494761247613396016e-01 6.592324175177621814e-02
0.000000000000000000e+00 -8.161984335658175871e+06 8.508153888200905568e-01 2.827735609450154897e-03 7.168925975355525670e-01 1.294149546754507218e-01 1.199161707963501966e-01
0.000000000000000000e+00 -8.137866195326726884e+06 2.945172702621369210e-01 8.208587455542950551e-01 2.124174329197793254e-01 8.587037726020362305e-01 5.860896958990557959e-02
0.000000000000000000e+00 -7.655736453820605762e+06 8.355971541802628133e-01 9.599557195284070810e-01 2.644420777225453545e-01 1.142966496906669960e-01 4.145852760762631650e-01
0.000000000000000000e+00 -7.456732972755869851e+06 7.938118840722878655e-01 2.893669279018150631e-01 5.179964072720111279e-02 3.860260903400820620e-01 6.582973950233883542e-03
0.000000000000000000e+00 -7.452625673576132394e+06 8.097346783826236960e-01 5.483913090534434653e-01 7.257100117000688799e-01 7.712812290461698028e-01 3.282905234882504963e-02
0.000000000000000000e+00 -7.392977380592924543e+06 8.206312334824275023e-01 2.658362185991185456e-01 5.442660674356230022e-01 7.595712683966681089e-01 3.118666884679732743e-01
0.000000000000000000e+00 -7.392495042886368930e+06 7.367629708632879026e-01 2.614058980145387290e-01 7.947620763289169332e-01 4.359588221813289755e-01 2.000324743152426255e-01
0.000000000000000000e+00 -7.289813365744096227e+06 8.169564847851107370e-01 4.830439755119443346e-01 4.063291774846770066e-01 8.935635845725086179e-01 1.505943540498300148e-02
0.000000000000000000e+00 -7.281128716816887259e+06 4.617880424587860189e-01 3.676338908978357134e-01 7.936424636799229715e-01 3.841372498747087638e-01 1.093639362124110281e-02
0.000000000000000000e+00 -6.261601832420350052e+06 8.909406441819163192e-01 4.360487473324562435e-01 8.504232511370349856e-01 5.024123148815273776e-02 2.095061718332756895e-01
0.000000000000000000e+00 -6.249359147209836170e+06 6.533700579257151198e-02 8.174304627305756243e-01 3.684269402319598763e-01 3.629011054079062104e-01 3.796907723365096077e-01
0.000000000000000000e+00 -5.727183917978789657e+06 4.930399417239282878e-01 2.087299814640368734e-01 8.119135272042873330e-01 9.352156141250377308e-01 3.916697363979049218e-02
0.000000000000000000e+00 -5.448805828863492236e+06 3.659945024099607869e-01 3.482116440501767940e-01 9.358569763314948942e-01 7.658838377505461370e-01 6.464932668564857821e-01
0.000000000000000000e+00 -5.402089452347451821e+06 7.310400233756660926e-01 5.989616692123822528e-01 8.938815483488231628e-01 1.061381687570885912e-01 3.528867933587517269e-01
0.000000000000000000e+00 -5.370129548934827559e+06 5.809770978857701218e-01 8.512564213360830356e-01 1.619159118441305667e-01 2.044195334430380928e-01 3.836181552358592928e-01
0.000000000000000000e+00 -5.272692892276167870e+06 8.770204997301801475e-01 6.861561302855045952e-01 5.612877890307510498e-01 1.158882091281426829e-01 3.344800090823593086e-01
0.000000000000000000e+00 -4.989305685042531230e+06 3.973630799093318400e-01 7.360300519651985507e-01 7.871354192963377905e-01 5.273001410805027156e-01 6.940098125597071732e-02
0.000000000000000000e+00 -4.871185466051604599e+06 5.609277907458489754e-01 8.709983428883816270e-01 6.446084067321536937e-01 7.057724162487667430e-01 5.465097050461189543e-01
0.000000000000000000e+00 -4.675767836903789081e+06 5.440353674926090566e-02 2.728851102156186759e-01 9.345939481628858791e-01 2.237778877538327826e-01 4.696401566349145407e-01
0.000000000000000000e+00 -4.621281654186176136e+06 8.123850399193005556e-01 4.127947509021142602e-01 8.201439317916143779e-01 5.601537752279281968e-01 4.622224140604253018e-01
0.000000000000000000e+00 -4.537193262208919972e+06 9.373685768458073220e-01 5.089164377669528339e-01 6.217143909476130492e-02 6.069763485363162125e-01 6.371971418317822211e-01
0.000000000000000000e+00 -4.369941703280939721e+06 1.974514619702036899e-01 7.927258799023607638e-01 4.873586787757054894e-01 5.956533767156506620e-01 1.621767181290811877e-01
0.000000000000000000e+00 -3.686532118393229321e+06 8.132169077042971095e-01 6.980406086066415217e-01 8.172290638369816840e-01 2.792597399773566469e-01 4.277057567986802811e-01
0.000000000000000000e+00 -3.434993883416303433e+06 8.553896641326235173e-01 6.216308600194493383e-01 4.257059726731047267e-01 8.423082466562553661e-01 5.636824488720337811e-01
0.000000000000000000e+00 -3.369134337002537679e+06 3.639479613689933224e-02 9.460768526600762396e-01 3.932759588583764065e-01 8.019177702870424751e-01 6.953485439637453469e-01
0.000000000000000000e+00 -3.364263760470564943e+06 7.248823969916612375e-01 7.436959071833167956e-01 6.751166815892979400e-01 3.610821744188617011e-01 3.169503035630152343e-01
0.000000000000000000e+00 -3.246158748214791529e+06 7.676629380532100644e-01 8.127998412905729220e-01 4.115335371207072823e-01 1.110738497195000729e-01 1.974341013157321356e-01
0.000000000000000000e+00 -3.118556101079841610e+06 7.699630711665179650e-01 2.678974554405320063e-01 4.836857360819780682e-01 4.633700173143392442e-01 4.803553580618946661e-02
0.000000000000000000e+00 -2.879140151106539182e+06 7.978998238702659229e-01 8.395762795723865635e-01 1.819459173843418487e-02 3.401591178419035577e-01 4.636768154096919670e-01
0.000000000000000000e+00 -2.733975760762026533e+06 7.748403609853737883e-01 1.418344617989271139e-01 6.760307721810988602e-01 9.159411904089976852e-01 2.826283247646333985e-01
0.000000000000000000e+00 -2.539001897363245953e+06 3.206643153527145573e-01 7.709913659348129888e-01 1.833469564303817911e-01 7.183536255751311606e-01 2.594196372495189973e-01
0.000000000000000000e+00 -2.530342145384905860e+06 5.025178736043249828e-01 7.410540303155749298e-01 7.447903552586877529e-01 8.543399430243406867e-01 2.086768037772800399e-01
0.000000000000000000e+00 -2.403368442869003862e+06 8.095522489313260461e-01 2.753708558726302158e-01 9.589123866463026280e-01 1.374706393538986937e-01 4.613847458917521571e-01
0.000000000000000000e+00 -2.314106120290843304e+06 8.412776627976429333e-01 7.149054290467083961e-01 2.570474081321368898e-01 6.645487304922259586e-02 4.802788748587394352e-02
0.000000000000000000e+00 -2.300796013310363516e+06 7.732860469435103301e-01 5.498032187413004479e-02 1.992781539723296191e-01 5.750183791650245180e-01 3.257560299115954683e-01
0.000000000000000000e+00 -2.293716895048504695e+06 6.590111025802940503e-01 2.845926488248640140e-01 7.590292505693312375e-01 3.554761465951596922e-01 3.472923924864517176e-01
0.000000000000000000e+00 -1.898285568720632698e+06 7.466360252520702900e-01 2.620070063370316671e-01 2.671734748748830768e-01 3.599510040696792812e-01 3.203366793093307408e-01
0.000000000000000000e+00 -1.897324622496848227e+06 8.370884273787193575e-02 2.879896704610710456e-01 7.595324414504381894e-01 7.793827540912473539e-01 2.537071759055975484e-02
0.000000000000000000e+00 -1.860167722858913010e+06 7.330604503257208693e-01 8.658047670781954253e-02 9.161524700475909277e-02 3.793050461231113335e-01 2.096348746573850619e-02
0.000000000000000000e+00 -1.855197655535120284e+06 4.810405278211662417e-01 7.541474438097007793e-01 1.353602714766692916e-01 5.399949339286926886e-01 2.134884178748219785e-02
0.000000000000000000e+00 -1.719606282126949402e+06 4.185452289817013227e-01 1.009655000108210521e-01 7.603494770280884163e-01 9.480862438810623294e-01 9.472720194031336582e-02
0.000000000000000000e+00 -1.691414884714144515e+06 2.028783740281348003e-02 5.510624273565190023e-01 7.669929651475929644e-01 7.612364022152253717e-01 3.607899951609497835e-01
0.000000000000000000e+00 -1.686780538509352133e+06 4.831374409907187584e-01 8.379567952743943726e-01 5.689186233643456214e-01 6.942911263409079492e-01 5.709952938228997077e-01
0.000000000000000000e+00 -1.630962933829864720e+06 1.148154399471427167e-01 5.523432363556870506e-01 7.258340739782822570e-01 3.069053375267276618e-01 3.798544284012761452e-02
0.000000000000000000e+00 -1.545248477955061244e+06 5.962250964690765098e-01 9.089675651577188153e-01 8.202006664456023000e-01 8.427660021897057652e-01 6.979141145293988879e-01
0.000000000000000000e+00 -1.394344147762722336e+06 7.408874084378835878e-01 5.389716119275084205e-01 1.215168764015774894e-01 4.110269024520365466e-01 3.429047904942468250e-01
0.000000000000000000e+00 -1.270523093446318293e+06 6.952241239595349231e-01 4.243163336192290469e-01 7.254439181178593543e-01 5.730676693560800006e-01 2.406113302625147998e-01
0.000000000000000000e+00 -1.256493246526042698e+06 7.109318374856486988e-01 8.541914690933792853e-01 1.589301239398392962e-01 6.649228695743594209e-01 6.180413111059470666e-01
0.000000000000000000e+00 -1.221139390083183302e+06 5.041597944057719660e-01 4.593000495424567342e-01 8.508217267646820403e-01 6.299926682949428258e-01 5.891775043571298998e-01
0.000000000000000000e+00 -1.219441888620555634e+06 1.557030566031597507e-01 2.471772623697907623e-01 7.534500956830403329e-01 8.885010144253359110e-01 3.492852938516860517e-01
0.000000000000000000e+00 -1.216431267546231393e+06 3.487651499395971744e-01 7.383751924508156206e-01 9.084077863551099918e-01 7.210693757923181124e-01 6.849034584692198502e-01
